BLM_KEY,GEO_STATE,DIST_RA,RA,SITE_ID,MINE_NAME,MILS_ID,CRIBMRDS,STATE_ID,PRI_COMDTY,USGS_QUAD,UTM_ZONE,NORTHING,EASTING,TOWNSHIP,RANGE,SECTION,SUBDIV,MERIDIAN,COUNTYCD,SURF_OWN,MIN_OWN,ELEVATION,Secondary Commodity,Site is in,Within mile(s) of,VIS_ROAD,VIS_TRAIL,VIS_POPUL,DIFFICULTY,ACCESS_LEN,ACCESS_WID,Road Log,ACCESS_AC,HUMAN_USE,HUMAN_DES,SITE_ACRES,GEN_SLOPE,FLOODPLAIN,REC_MINACT,MINACT_DES,NO_OP_ADIT,NO_CL_ADIT,NO_OP_INCL,NO_CL_INCL,NO_OP_SHFT,NO_CL_SHFT,NO_STOPES,NO_OTH_OP,OTH_TYPE,NO_TRENCH,TRENCH_LEN,NO_PROSP,NO_OP_DH,NO_PIT_G30,NO_PIT_L30,PT_HIGHWAL,WASDMP_L01,WASDMP01_5,WASDMP_G5,TAILS_L_01,TAILS_01_5,TAILS_G5,NO_HEAPS,NO_DREDGE,NO_PONDS,NO_DAMS,NO_MILLS,MILL_TYPE,NO_EXPLSV,EXPLSV_DES,EQUIP_MACH,HEADFRAMES,TREST_TRAM,POWERLINES,STRUCTURES,STRUCT_TYP,STRUCT_CON,STRUCT_LOK,HOMESITES,OTHER_FEAT,VEG_COND,REVEG_EVID,REVEG_DESC,ANIML_EVID,ANIML_PRES,ANIML_DES,STAIN_SOIL,STAIN_DESC,SULF_MIN,SULFMINTYP,TAILS,FLOW_H2O,FLOW_PH,FLOW_COND,FLOW_GPM,STAND_H2O,STAND_PH,STAND_COND,TAILS_H2O,TAILS_PH,TAILS_COND,TAILS_GPM,WASTE_H2O,WASTE_PH,WASTE_COND,WASTE_GPM,ORE_H2O,ORE_PH,ORE_COND,ORE_GPM,AJ_GRD_H2O,AJ_GRD_PH,AJ_GRD_CON,AJ_GRD_GPM,AJ_GRD_DIS,AJ_SUR_H2O,AJ_SUR_PH,AJ_SUR_CON,AJ_SUR_GPM,AJ_SUR_DIS,AM_SURFH2O,AM_SURF_PH,AM_SURFCON,AM_SURFGPM,AM_SURFDST,BM_SURFH2O,BM_SURF_PH,BM_SURFCON,BM_SURFGPM,BM_SURFDST,AQUA_LIFE,AQUA_LOC,AQUA_DESCR,H2O_BEDCLR,NO_SAMPLES,CHEM_PILES,ACID_ODOR,ASBESTOS,PETROCHEMS,DUMPSITES,POWER_SUBS,TRANSFORMS,BARREL_TNK,LEAKING,CONTENTS,UNDRG_STOR,STOR_DESCR,OTHER,BACKG_RAD,ADIT_RAD,ADIT_WL,SHAFT_RAD,SHAFT_WL,OTHER_RAD,OTHER_WL,RILLS,GULLIES,SHEETWASH,UNSTABL_RX,SLOPE_INST,WIND_EROS,MITIG_STAT,MIT_FENCED,MIT_SIGNS,HAZ_MITIG,OTHER_MIT,MIT_COND,SITE_IDTAG,TAG_LOCT,THREATNED,CULTURAL,HISTORIC,OTHERH,OTHERDES,DATE,MAX_PDOP,RCVR_TYPE,FILT_POS,STD_DEV,GPS_HEIGHT,FIPSCODE,LONGITUDE,LATITUDE,LASTUDDATE,LASTUDTIME,LASTUDUSER,QUADNAME,SITENAME,COUNTY,WATERSHED,CONGRDIST,ALIASES,DATEADDED,ADDEDBY,CREATED DATE,LAST UPDATE,EST COST,ACT COST,AUTHORITY,ENV ASSESSMENT,NOTICE INTENT,FINAL EIS,ON THE GROUND WORK,DATA C_ENVIR,DATE C_INTENT,DATE C_EIS,DATE C_GROUND,PRP SEA,PRP NAME,PRP NAME2,PRP NAME3,FUNDS CONTRIBUTED,FUNDS CONTRIBUTED1,FUNDS CONTRIBUTED2,FUNDS CONTRIBUTED3,Condition
CO038800614,CO,388,,614,Unknown,,,,650,,12,4202180,686400,43N,18W,29,SWNESW,23,113,BLM,BLM,,,,,1,,,2WD,,,,,N,,0.1,11-35,NA,N,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,S,Y,-,Y,,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,Y,N,N,NONE,,,,,,Y,DECLINE,FALSE,FALSE,FALSE,FALSE,,10/12/95,,,,,,08113,-108,37.95076792,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800615,CO,388,,615,Unknown,,,,650,,12,4202160,686520,43N,18W,29,NESWNE,23,113,BLM,BLM,,,,,1,,,,,,,,N,,0.3,0-10,NA,N,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,S,Y,-,Y,,"COWS, DROPPINGS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,NONE,,,,,,Y,-,FALSE,FALSE,FALSE,FALSE,,10/12/95,,,,,,08113,-108,37.95056315,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800616,CO,388,,616,Unknown,,,,650,,12,4202170,686340,42N,18W,29,NWNESW,23,113,BLM,BLM,,,,,3,,,2WD,,,,,N,,2,0-10,NA,N,,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,H,Y,"GRASSES, OAK, SAGE",Y,Y,"RABBIT, DROPPINGS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,0.02,,N,N,N,Y,N,N,NONE,,,,,,Y,ADIT,FALSE,FALSE,FALSE,FALSE,,10/3/95,,,,,,08113,-108,37.95069016,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800617,CO,388,,617,Unknown,,,,650,,12,4202230,686380,43N,18W,29,NWNESW,23,113,BLM,BLM,,,,,2,,,2WD,,,,,N,,0.5,0-10,NA,N,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,H,Y,"BRUSH, GRASSES",Y,,"DEER, DROPPINGS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,0.06,,N,N,N,Y,N,N,NONE,,,,,,Y,DECLINE,FALSE,FALSE,FALSE,FALSE,,10/3/95,,,,,,08113,-108,37.95122238,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800618,CO,388,,618,Unknown,,,,650,,12,4202290,686350,43N,18W,29,NWNESW,23,113,BLM,BLM,,,,,3,,,2WD,,,,,N,,2,0-10,NA,N,,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,H,Y,,Y,,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,0.13,,N,N,N,Y,Y,N,-,,1,,,,Y,ADIT,FALSE,FALSE,FALSE,FALSE,,10/3/95,,,,,,08113,-108,37.95176896,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800619,CO,388,,619,Unknown,,,,650,,12,4202370,686380,43N,18W,29,NWNESW,23,85,BLM,BLM,,,,,2,,,2WD,,,,,N,,0.3,0-10,NA,N,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,H,Y,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,0.07,,N,Y,N,Y,N,N,NONE,,,,,,Y,LOADOUT,FALSE,FALSE,FALSE,FALSE,,10/3/95,,,,,,08085,-108,37.95248337,,,,Egnar,,Montrose,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800620,CO,388,,620,Unknown,,,,650,,12,4202460,686380,43N,18W,29,SWSENW,23,113,BLM,BLM,,,,,1,,,HIKE,,,,,N,,0.2,0-10,NA,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,H,Y,"GRASSES, SAGE",Y,,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,0.05,,N,N,N,N,N,N,NONE,,,,,,Y,ADIT,FALSE,FALSE,FALSE,FALSE,,10/4/95,,,,,,08113,-108,37.953294,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800621,CO,388,,621,Unknown,,,,650,,12,4202470,686350,43N,18W,29,SWSENW,23,113,BLM,BLM,,,,,2,,,2WD,,,,,N,,0.2,0-10,NA,N,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,S,Y,RABBITBRUSH,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,0.02,,N,N,N,N,N,N,NONE,,,,,,Y,DECLINE,FALSE,FALSE,FALSE,FALSE,,10/4/95,,,,,,08113,-108,37.95339023,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800622,CO,388,,622,Unknown,,,,650,,12,4203400,686260,43N,18W,29,SWSENW,23,113,BLM,BLM,,,,,3,,,2WD,,,,,N,,0.9,0-10,NA,N,,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,H,Y,-,Y,,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,0.12,,N,N,N,Y,N,N,NONE,,,,,,Y,,FALSE,FALSE,FALSE,FALSE,,10/25/95,,,,,,08113,-108,37.96178524,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800623,CO,388,,623,Unknown,,,,650,,12,4202040,688350,43N,18W,33,NESWNE,23,113,BLM,BLM,,,,,1,,,2WD,,,,,N,,0.1,11-35,NA,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,S,Y,-,Y,,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,0.02,,N,N,N,Y,N,N,NONE,,,,,,Y,ADIT,FALSE,FALSE,FALSE,FALSE,,10/5/95,,,,,,08113,-108,37.94910474,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800624,CO,388,,624,Unknown,,,,650,,12,4202080,688230,43N,18W,33,NESENW,23,113,BLM,BLM,,,,,1,,,HIKE,,,,,N,,0.2,11-35,NA,N,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,0.02,,N,N,N,Y,N,N,NONE,,,,,,Y,,FALSE,FALSE,FALSE,FALSE,,10/5/95,,,,,,08113,-108,37.94948989,,,,Joe Davis Hill,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800625,CO,388,,625,Unknown,,,,650,,12,4203660,685720,43N,18W,30,SESENE,23,113,BLM,BLM,,,,,2,,,2WD,,,,,N,,0.2,0-10,NA,N,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,H,Y,"GRASSES, SAGE",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,NONE,,,,,,Y,,FALSE,FALSE,FALSE,FALSE,,10/11/95,,,,,,08113,-108,37.96423769,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800626,CO,388,,626,Bessie Mine,,,,650,,12,4204430,686130,43N,18W,20,NESWSW,23,113,BLM,BLM,,,,,1,,,HIKE,,,,,,,1.1,0-10,NA,N,,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,H,Y,-,Y,,DEER DROPPINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,0.03,,N,Y,N,Y,N,N,NONE,,,,,,Y,D4,FALSE,FALSE,FALSE,FALSE,,10/11/95,,,,,,08113,-108,37.97108916,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800627,CO,388,,627,Unknown,,,,650,,12,4204460,685860,43N,18W,29,NWSWSW,23,113,BLM,BLM,,,,,3,,,4WD,,,,,,,0.7,0-10,NA,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOADOUT,,,,,S,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,0.05,,N,Y,N,N,N,N,NONE,,,,,,Y,ADIT,FALSE,FALSE,FALSE,FALSE,,10/11/95,,,,,,08113,-108,37.97141469,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800628,CO,388,,628,Norma Jean Mine,,,,650,,12,4205600,687500,43N,18W,28,SWSWNW,23,113,BLM,BLM,,,,,3,,,4WD,,,,,N,,1.8,11-35,IN,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,N,N,,Y,,"DEER DROPPINGS, COWS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,0.07,,N,N,N,N,N,N,NONE,,,,,,Y,ADIT,FALSE,FALSE,FALSE,FALSE,,10/13/95,,,,,,08113,-108,37.98134533,,,,Joe Davis Hill,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800629,CO,388,,629,Unknown,,,,650,,12,4203440,687500,43N,18W,28,SWSWNW,23,113,BLM,BLM,,,,,3,,,4WD,,,,,,,0.5,11-35,NA,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,S,Y,"GRASSES, SAGE",Y,,"COWS, DROPPINGS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,0.11,,N,N,N,N,N,N,NONE,,,,,,Y,ADIT,FALSE,FALSE,FALSE,FALSE,,10/13/95,,,,,,08113,-108,37.96189033,,,,Joe Davis Hill,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800630,CO,388,,630,Unknown,,,,650,,12,4204520,682730,43N,19W,24,NWSWSW,23,113,BLM,BLM,,,,,3,,,HIKE,,,,,N,,1.5,11-35,NA,N,,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"LIVING QUARTERS, OUTHOUSE",,,,,S,Y,"CACTUS, GRASSES",Y,,"DEER, ELK DROPPINGS, COWS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,0.02,,N,N,N,Y,N,N,NONE,,,,,,Y,FENCE,FALSE,FALSE,FALSE,FALSE,,10/18/95,,,,,,08113,-108,37.9725906,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800631,CO,388,,631,Unknown,,,,650,,12,4204720,682760,43N,19W,24,NWNWSW,23,113,BLM,BLM,,,,,1,,,HIKE,,,,,N,,0.5,11-35,NA,N,,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,S,Y,"CACTUS, GRASSES",Y,,"DEER TRACKS, COWS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,0.02,,N,N,N,Y,N,N,NONE,,,,,,,,FALSE,FALSE,FALSE,FALSE,,10/18/95,,,,,,08113,-108,37.97438601,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800632,CO,388,,632,Unknown,,,,650,,12,4204900,683050,43N,19W,24,NWNESW,23,113,BLM,BLM,,,,,3,,,2WD,,,,,N,,3.5,0-10,NA,N,,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BUNKHOUSE,POOR,,,,S,Y,-,Y,,"DEER TRACKS, COWS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,EMPTY,,,,,0.31,,,,0.08,,N,N,N,N,N,N,NONE,,,,,,Y,BUNKHOUSE,FALSE,FALSE,FALSE,FALSE,,10/18/95,,,,,,08113,-108,37.97594887,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800633,CO,388,,633,Unknown,,,,650,,12,4206210,684020,43N,19W,13,SENESE,23,113,BLM,BLM,,,,,2,,,2WD,,,,,N,,11,0-10,NA,N,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,S,Y,"CACTUS, GRASSES",Y,,"DCOWS, DEER DROPPINGS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,N,N,N,N,N,N,NONE,,,,,,Y,,FALSE,FALSE,FALSE,FALSE,,10/19/95,,,,,,08113,-108,37.9875521,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800634,CO,388,,634,Unknown,,,,650,,12,4206305,684090,43N,18W,18,SENESW,23,113,BLM,BLM,,,,,2,,,4WD,,,,,N,,0.3,11-35,NA,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,S,Y,"GRASSES, SAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,0.27,,N,N,N,Y,N,N,NONE,,,,,,Y,PIT,FALSE,FALSE,FALSE,FALSE,,10/19/95,,,,,,08113,-108,37.98839357,,,,Egnar,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800635,CO,388,,635,Unknown,,,,650,,12,4206475,687970,43N,18W,16,SWNESW,23,113,BLM,BLM,,,,,2,,,HIKE,,,,,N,,1.1,>35,NA,N,,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOADOUT,POOR,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,,0.2,,N,Y,N,N,N,N,NONE,,,,,,Y,,FALSE,FALSE,FALSE,FALSE,,10/24/95,,,,,,08113,-108,37.98912913,,,,Joe Davis Hill,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800636,CO,388,,636,Unknown,,,,650,,12,4206000,687940,43N,18W,16,SWSESW,23,113,BLM,BLM,,,,,1,,,HIKE,,,,,,,0.002,11-35,NA,N,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,0.02,,N,N,N,N,N,N,NONE,,,,,,,,FALSE,FALSE,FALSE,FALSE,,10/24/95,,,,,,08113,-108,37.98485707,,,,Joe Davis Hill,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800637,CO,388,,637,Norma Jean,,,,650,,12,4203480,687330,43N,18W,29,SESENE,23,113,BLM,BLM,,,,,3,,,2WD,,,,,N,,1.5,11-35,NA,N,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOADOUT,,,,,N,Y,"GRASSES, BRUSH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,0.23,,N,N,N,Y,N,N,NONE,,,,,,Y,LOADOUT,FALSE,FALSE,FALSE,FALSE,,10/27/95,,,,,,08113,-108,37.9622857,,,,Joe Davis Hill,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800638,CO,388,,638,Clearview No. 1,,,,650,,12,4199860,694960,42N,17W,6,NESWSE,23,113,BLM,BLM,,,,,1,,,HIKE,,,,,N,,15,11-35,NA,N,,5,1,0,0,0,0,0,1,POWDER MAG,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OUTHOUSE,POOR,,,,S,Y,"RABBIT BRUSH, GRASS",Y,,DEER DROPPINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.2,,N,Y,N,Y,Y,N,NONE,,,,,,,,FALSE,FALSE,FALSE,FALSE,,10/31/95,,,,,,08113,-108,37.92807618,,,,Joe Davis Hill,,San Miguel,Upper Dolores,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800639,CO,388,,639,Unknown,,,,650,,13,4200280,694820,42N,17W,6,NWNWSE,23,113,BLM,BLM,,,,,1,,,HIKE,,,,,N,,3,11-35,NA,N,,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CABIN,,,,,H,N,"D/J,EPHEDRA,GRASS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,0.25,,N,N,N,N,N,N,NONE,,,,,,Y,,FALSE,FALSE,FALSE,FALSE,,5/12/95,,,,,,08113,-102,37.93188892,,,,Joe Davis Hill,,San Miguel,Upper Arkansas-John Marti,04,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800640,CO,388,,640,Unknown,,,,650,,13,4202650,688370,43N,18W,28,SWSWSE,23,113,BLM,BLM,,,,,1,,,HIKE,,,,,N,,0.1,11-35,NA,N,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,S,Y,SAGE BRUSH,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,0.13,,N,N,N,Y,N,N,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,11/21/95,,,,,,08113,-102,37.95459482,,,,Joe Davis Hill,,San Miguel,Upper Arkansas-John Marti,04,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800641,CO,388,,641,Unknown,,,,650,,13,4202500,688320,43N,18W,33,NWNWSE,23,113,BLM,BLM,,,,,1,,,HIKE,,,,,N,,0.1,0-10,NA,N,,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,N,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,N,N,N,N,N,N,NONE,,,,,,N,,FALSE,FALSE,FALSE,FALSE,,12/4/95,,,,,,08113,-102,37.95325415,,,,Joe Davis Hill,,San Miguel,Upper Arkansas-John Marti,04,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
CO038800643,CO,388,,643,Unknown,,,,650,,13,4228620,693340,45N,17W,6,SENWNW,23,85,BLM,BLM,,,,,3,,,4WD,,,,,N,,0.5,11-35,NA,N,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,S,Y,RABBIT BRUSH,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,0.23,,N,Y,N,Y,Y,N,NONE,,,,,,Y,ADIT A1,FALSE,FALSE,FALSE,FALSE,,11/29/95,,,,,,08085,-102,38.18744613,,,,Bull Canyon,,Montrose,Upper Arkansas-John Marti,04,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
